55,0.000000,1.093130,-0.955920,0.000000,0.726728,-0.863938
56,0.000000,1.113005,-0.973300,0.000000,0.739941,-0.879646
57,0.000000,1.132880,-0.990680,0.000000,0.753154,-0.895354
58,0.000000,1.152755,-1.008061,0.000000,0.766367,-0.911062
59,0.000000,1.172630,-1.025441,0.000000,0.779581,-0.926770
60,0.000000,1.192505,-1.042821,0.000000,0.792794,-0.942478
61,0.000000,1.212380,-1.060202,0.000000,0.806007,-0.958186
62,0.000000,1.232256,-1.077582,0.000000,0.819220,-0.973894
63,0.000000,1.252131,-1.094962,0.000000,0.832433,-0.989602
64,0.000000,1.272006,-1.112343,0.000000,0.845647,-1.005310
65,0.000000,1.291881,-1.129723,0.000000,0.858860,-1.021018
66,0.000000,1.311756,-1.147103,0.000000,0.872073,-1.036726
67,0.000000,1.331631,-1.164484,0.000000,0.885286,-1.052434
68,0.000000,1.351506,-1.181864,0.000000,0.898500,-1.068142
69,0.000000,1.371381,-1.199244,0.000000,0.911713,-1.083849
70,0.000000,1.391256,-1.216625,0.000000,0.924926,-1.099557
71,0.000000,1.411131,-1.234005,0.000000,0.938139,-1.115265
72,0.000000,1.431006,-1.251386,0.000000,0.951353,-1.130973
73,0.000000,1.450881,-1.268766,0.000000,0.964566,-1.146681
74,0.000000,1.470757,-1.286146,0.000000,0.977779,-1.162389
75,0.000000,1.490632,-1.303527,0.000000,0.990992,-1.178097
76,0.000000,1.510507,-1.320907,0.000000,1.004205,-1.193805
77,0.000000,1.530382,-1.338287,0.000000,1.017419,-1.209513
78,0.000000,1.550257,-1.355668,0.000000,1.030632,-1.225221
79,0.000000,1.570132,-1.373048,0.000000,1.043845,-1.240929
80,0.000000,1.590007,-1.390428,0.000000,1.057058,-1.256637
81,0.000000,1.609882,-1.407809,0.000000,1.070272,-1.272345
82,0.000000,1.629757,-1.425189,0.000000,1.083485,-1.288053
83,0.000000,1.649632,-1.442569,0.000000,1.096698,-1.303761
84,0.000000,1.669507,-1.459950,0.000000,1.109911,-1.319469
85,0.000000,1.689383,-1.477330,0.000000,1.123124,-1.335177
86,0.000000,1.709258,-1.494711,0.000000,1.136338,-1.350885
87,0.000000,1.729133,-1.512091,0.000000,1.149551,-1.366593
88,0.000000,1.749008,-1.529471,0.000000,1.162764,-1.382301
89,0.000000,1.768883,-1.546852,0.000000,1.175977,-1.398009
90,0.000000,1.788758,-1.564232,0.000000,1.189191,-1.413717
91,0.000000,1.808633,-1.581612,0.000000,1.202404,-1.429425
92,0.000000,1.828508,-1.598993,0.000000,1.215617,-1.445133
93,0.000000,1.848383,-1.616373,0.000000,1.228830,-1.460841
94,0.000000,1.868258,-1.633753,0.000000,1.242044,-1.476549
95,0.000000,1.888133,-1.651134,0.000000,1.255257,-1.492257
96,0.000000,1.908009,-1.668514,0.000000,1.268470,-1.507964
97,0.000000,1.927884,-1.685894,0.000000,1.281683,-1.523672
98,0.000000,1.947759,-1.703275,0.000000,1.294896,-1.539380
99,0.000000,1.967634,-1.720655,0.000000,1.308110,-1.555088
