6.500000,0.207716,1.085527,0.000000,-0.787262,-0.216581,1.277470,-1.509307
6.600000,0.186591,1.066317,0.000000,-0.764651,-0.194810,1.272771,-1.514755
6.700000,0.165082,1.053973,0.000000,-0.750076,-0.172571,1.269688,-1.520476
6.800000,0.143450,1.048419,0.000000,-0.743502,-0.150135,1.268279,-1.526417
6.900000,0.121834,1.047484,0.000000,-0.742393,-0.127671,1.268039,-1.532541
7.000000,0.100014,1.047484,0.000000,-0.742393,-0.104967,1.268039,-1.538936
7.100000,0.077142,1.047484,0.000000,-0.742393,-0.081091,1.268039,-1.545968
7.200000,0.052811,1.047484,0.000000,-0.742393,-0.055589,1.268039,-1.553781
7.300000,0.027158,1.047484,0.000000,-0.742393,-0.028615,1.268039,-1.562246
7.400000,0.000690,1.047484,0.000000,-0.742393,-0.000736,1.268039,-1.571059
7.500000,-0.025887,1.047484,0.000000,-0.742393,0.027259,1.268039,-1.579830
7.600000,-0.051838,1.047484,0.000000,-0.742393,0.054551,1.268039,-1.588182
7.700000,-0.076577,1.047484,0.000000,-0.742393,0.080488,1.268039,-1.595839
7.800000,-0.099835,1.047484,0.000000,-0.742393,0.104776,1.268039,-1.602724
7.900000,-0.121834,1.047484,0.000000,-0.742393,0.127671,1.268039,-1.609051
8.000000,-0.143289,1.048362,0.000000,-0.743443,0.149963,1.268279,-1.615237
8.100000,-0.164630,1.053613,0.000000,-0.749699,0.172089,1.269688,-1.621289
8.200000,-0.185909,1.065386,0.000000,-0.763679,0.194083,1.272771,-1.627097
8.300000,-0.206953,1.083905,0.000000,-0.785569,0.215767,1.277470,-1.632576
8.400000,-0.227441,1.108012,0.000000,-0.813898,0.236820,1.283334,-1.637667
8.500000,-0.246986,1.135714,0.000000,-0.846205,0.256860,1.289700,-1.642332
8.600000,-0.265215,1.164728,0.000000,-0.879708,0.275523,1.295861,-1.646559
8.700000,-0.281853,1.193026,0.000000,-0.911974,0.292541,1.301249,-1.650350
8.800000,-0.296798,1.219386,0.000000,-0.941590,0.307821,1.305600,-1.653732
8.900000,-0.310205,1.243931,0.000000,-0.968827,0.321521,1.309140,-1.656745
9.000000,-0.322488,1.269242,0.000000,-0.996759,0.334046,1.312551,-1.659410
9.100000,-0.333906,1.300025,0.000000,-1.030375,0.345621,1.316166,-1.661630
9.200000,-0.344440,1.337746,0.000000,-1.071164,0.356214,1.319984,-1.663345
9.300000,-0.353896,1.380591,0.000000,-1.117176,0.365640,1.323841,-1.664563
9.400000,-0.361994,1.424651,0.000000,-1.164278,0.373645,1.327480,-1.665342
9.500000,-0.368454,1.465116,0.000000,-1.207403,0.379982,1.330619,-1.665773
9.600000,-0.373083,1.497467,0.000000,-1.241803,0.384493,1.333013,-1.665962
9.700000,-0.375868,1.518663,0.000000,-1.264306,0.387190,1.334526,-1.666014
9.800000,-0.377057,1.528336,0.000000,-1.274563,0.388336,1.335198,-1.666013
9.900000,-0.377249,1.529981,0.000000,-1.276306,0.388520,1.335310,-1.666010
10.000000,-0.377057,1.531598,0.000000,-1.277953,0.388322,1.335316,-1.665957
10.100000,-0.375868,1.541095,0.000000,-1.287626,0.387098,1.335346,-1.665632
10.200000,-0.373083,1.561883,0.000000,-1.308783,0.384230,1.335386,-1.664879
10.300000,-0.368454,1.593562,0.000000,-1.340997,0.379463,1.335394,-1.663638
10.400000,-0.361994,1.633107,0.000000,-1.381160,0.372815,1.335315,-1.661929
10.500000,-0.353896,1.676039,0.000000,-1.424686,0.364482,1.335091,-1.659815
10.600000,-0.344440,1.717608,0.000000,-1.466720,0.354756,1.334677,-1.657383
10.700000,-0.333906,1.753968,0.000000,-1.503340,0.343924,1.334050,-1.654716
10.800000,-0.322488,1.783358,0.000000,-1.532765,0.332186,1.333229,-1.651862
10.900000,-0.310205,1.807277,0.000000,-1.556558,0.319559,1.332282,-1.648816
11.000000,-0.296798,1.830341,0.000000,-1.579417,0.305775,1.331220,-1.645505
11.100000,-0.281853,1.854800,0.000000,-1.603461,0.290421,1.329738,-1.641875
11.200000,-0.265215,1.880655,0.000000,-1.628617,0.273340,1.327703,-1.637905
11.300000,-0.246986,1.906802,0.000000,-1.653822,0.254632,1.325221,-1.633599
11.400000,-0.227441,1.931496,0.000000,-1.677445,0.234575,1.322552,-1.628977
11.500000,-0.206953,1.952803,0.000000,-1.697705,0.213541,1.320028,-1.624075
11.600000,-0.185909,1.969061,0.000000,-1.713090,0.191916,1.317969,-1.618940
11.700000,-0.164630,1.979343,0.000000,-1.722783,0.170024,1.316601,-1.613628
11.800000,-0.143289,1.983909,0.000000,-1.727074,0.148043,1.315969,-1.608198
11.900000,-0.121834,1.984670,0.000000,-1.727788,0.125925,1.315861,-1.602710
12.000000,-0.099835,1.984670,0.000000,-1.727788,0.103235,1.315861,-1.597143
12.100000,-0.076577,1.984670,0.000000,-1.727788,0.079222,1.315861,-1.591234
12.200000,-0.051838,1.984670,0.000000,-1.727788,0.053650,1.315861,-1.584852
12.300000,-0.025887,1.984670,0.000000,-1.727788,0.026798,1.315861,-1.578045
12.400000,0.000690,1.984670,0.000000,-1.727788,-0.000714,1.315861,-1.570978
12.500000,0.027158,1.984670,0.000000,-1.727788,-0.028115,1.315861,-1.563883
12.600000,0.052811,1.984670,0.000000,-1.727788,-0.054658,1.315861,-1.556997
12.700000,0.077142,1.984670,0.000000,-1.727788,-0.079808,1.315861,-1.550508
12.800000,0.100014,1.984670,0.000000,-1.727788,-0.103420,1.315861,-1.544497
12.900000,0.121834,1.984670,0.000000,-1.727788,-0.125925,1.315861,-1.538882
13.000000,0.143450,1.983852,0.000000,-1.727015,-0.148209,1.315969,-1.533437
13.100000,0.165082,1.978982,0.000000,-1.722407,-0.170492,1.316601,-1.528084
13.200000,0.186591,1.968129,0.000000,-1.712118,-0.192621,1.317969,-1.522833
13.300000,0.207716,1.951180,0.000000,-1.696012,-0.214331,1.320028,-1.517719
13.400000,0.228131,1.929296,0.000000,-1.675149,-0.235290,1.322552,-1.512798
13.500000,0.247494,1.904369,0.000000,-1.651283,-0.255159,1.325221,-1.508128
13.600000,0.265507,1.878481,0.000000,-1.626349,-0.273642,1.327703,-1.503764
13.700000,0.281966,1.853358,0.000000,-1.601956,-0.290538,1.329738,-1.499748
13.800000,0.296816,1.829828,0.000000,-1.578881,-0.305794,1.331220,-1.496093
13.900000,0.310205,1.807277,0.000000,-1.556558,-0.319559,1.332282,-1.492777
14.000000,0.322437,1.783783,0.000000,-1.533208,-0.332133,1.333221,-1.489743
14.100000,0.333579,1.758655,0.000000,-1.508230,-0.343589,1.333995,-1.486954
14.200000,0.343595,1.731937,0.000000,-1.481669,-0.353890,1.334533,-1.484408
14.300000,0.352425,1.703891,0.000000,-1.453743,-0.362975,1.334842,-1.482124
14.400000,0.359998,1.674918,0.000000,-1.424780,-0.370770,1.334977,-1.480134
14.500000,0.366247,1.645480,0.000000,-1.395163,-0.377202,1.335020,-1.478474
14.600000,0.371112,1.616021,0.000000,-1.365265,-0.382210,1.335051,-1.477178
14.700000,0.374561,1.586884,0.000000,-1.335397,-0.385758,1.335124,-1.476268
14.800000,0.376591,1.558235,0.000000,-1.305743,-0.387845,1.335237,-1.475745
14.900000,0.377249,1.529981,0.000000,-1.276306,-0.388520,1.335310,-1.475583
15.000000,0.376591,1.501699,0.000000,-1.246773,-0.387859,1.335119,-1.475689
15.100000,0.374561,1.472874,0.000000,-1.216535,-0.385850,1.334304,-1.475887
15.200000,0.371112,1.443329,0.000000,-1.185322,-0.382473,1.332678,-1.476094
15.300000,0.366247,1.413198,0.000000,-1.153238,-0.377720,1.330244,-1.476339
15.400000,0.359998,1.382840,0.000000,-1.120658,-0.371600,1.327142,-1.476720
15.500000,0.352425,1.352739,0.000000,-1.088119,-0.364133,1.323591,-1.477376
15.600000,0.343595,1.323417,0.000000,-1.056214,-0.355348,1.319840,-1.478447
15.700000,0.333579,1.295338,0.000000,-1.025485,-0.345286,1.316111,-1.480040
15.800000,0.322437,1.268818,0.000000,-0.996316,-0.333993,1.312543,-1.482195
15.900000,0.310205,1.243931,0.000000,-0.968827,-0.321521,1.309140,-1.484847
16.000000,0.296816,1.219899,0.000000,-0.942125,-0.307840,1.305600,-1.487868
16.100000,0.281966,1.194468,0.000000,-0.913479,-0.292662,1.301249,-1.491286
16.200000,0.265507,1.166901,0.000000,-0.881976,-0.275835,1.295861,-1.495145
16.300000,0.247494,1.138148,0.000000,-0.848744,-0.257402,1.289700,-1.499454
16.400000,0.228131,1.110213,0.000000,-0.816194,-0.237556,1.283334,-1.504189
16.500000,0.207716,1.085527,0.000000,-0.787262,-0.216581,1.277470,-1.509307
16.600000,0.186591,1.066317,0.000000,-0.764651,-0.194810,1.272771,-1.514755
16.700000,0.165082,1.053973,0.000000,-0.750076,-0.172571,1.269688,-1.520476
16.800000,0.143450,1.048419,0.000000,-0.743502,-0.150135,1.268279,-1.526417
16.900000,0.121834,1.047484,0.000000,-0.742393,-0.127671,1.268039,-1.532541
17.000000,0.100014,1.047484,0.000000,-0.742393,-0.104967,1.268039,-1.538936
17.100000,0.077142,1.047484,0.000000,-0.742393,-0.081091,1.268039,-1.545968
17.200000,0.052811,1.047484,0.000000,-0.742393,-0.055589,1.268039,-1.553781
17.300000,0.027158,1.047484,0.000000,-0.742393,-0.028615,1.268039,-1.562246
17.400000,0.000690,1.047484,0.000000,-0.742393,-0.000736,1.268039,-1.571059
17.500000,-0.025887,1.047484,0.000000,-0.742393,0.027259,1.268039,-1.579830
17.600000,-0.051838,1.047484,0.000000,-0.742393,0.054551,1.268039,-1.588182
17.700000,-0.076577,1.047484,0.000000,-0.742393,0.080488,1.268039,-1.595839
17.800000,-0.099835,1.047484,0.000000,-0.742393,0.104776,1.268039,-1.602724
17.900000,-0.121834,1.047484,0.000000,-0.742393,0.127671,1.268039,-1.609051
18.000000,-0.143289,1.048362,0.000000,-0.743443,0.149963,1.268279,-1.615237
18.100000,-0.164630,1.053613,0.000000,-0.749699,0.172089,1.269688,-1.621289
18.200000,-0.185909,1.065386,0.000000,-0.763679,0.194083,1.272771,-1.627097
18.300000,-0.206953,1.083905,0.000000,-0.785569,0.215767,1.277470,-1.632576
18.400000,-0.227441,1.108012,0.000000,-0.813898,0.236820,1.283334,-1.637667
18.500000,-0.246986,1.135714,0.000000,-0.846205,0.256860,1.289700,-1.642332
18.600000,-0.265215,1.164728,0.000000,-0.879708,0.275523,1.295861,-1.646559
18.700000,-0.281853,1.193026,0.000000,-0.911974,0.292541,1.301249,-1.650350
18.800000,-0.296798,1.219386,0.000000,-0.941590,0.307821,1.305600,-1.653732
18.900000,-0.310205,1.243931,0.000000,-0.968827,0.321521,1.309140,-1.656745
19.000000,-0.322488,1.269242,0.000000,-0.996759,0.334046,1.312551,-1.659410
19.100000,-0.333906,1.300025,0.000000,-1.030375,0.345621,1.316166,-1.661630
19.200000,-0.344440,1.337746,0.000000,-1.071164,0.356214,1.319984,-1.663345
19.300000,-0.353896,1.380591,0.000000,-1.117176,0.365640,1.323841,-1.664563
19.400000,-0.361994,1.424651,0.000000,-1.164278,0.373645,1.327480,-1.665342
19.500000,-0.368454,1.465116,0.000000,-1.207403,0.379982,1.330619,-1.665773
19.600000,-0.373083,1.497467,0.000000,-1.241803,0.384493,1.333013,-1.665962
19.700000,-0.375868,1.518663,0.000000,-1.264306,0.387190,1.334526,-1.666014
19.800000,-0.377057,1.528336,0.000000,-1.274563,0.388336,1.335198,-1.666013
19.900000,-0.377249,1.529981,0.000000,-1.276306,0.388520,1.335310,-1.666010
20.000000,-0.377057,1.531598,0.000000,-1.277953,0.388322,1.335316,-1.665957
20.100000,-0.375868,1.541095,0.000000,-1.287626,0.387098,1.335346,-1.665632
20.200000,-0.373083,1.561883,0.000000,-1.308783,0.384230,1.335386,-1.664879
20.300000,-0.368454,1.593562,0.000000,-1.340997,0.379463,1.335394,-1.663638
20.400000,-0.361994,1.633107,0.000000,-1.381160,0.372815,1.335315,-1.661929
20.500000,-0.353896,1.676039,0.000000,-1.424686,0.364482,1.335091,-1.659815
20.600000,-0.344440,1.717608,0.000000,-1.466720,0.354756,1.334677,-1.657383
20.700000,-0.333906,1.753968,0.000000,-1.503340,0.343924,1.334050,-1.654716
20.800000,-0.322488,1.783358,0.000000,-1.532765,0.332186,1.333229,-1.651862
20.900000,-0.310205,1.807277,0.000000,-1.556558,0.319559,1.332282,-1.648816
21.000000,-0.296798,1.830341,0.000000,-1.579417,0.305775,1.331220,-1.645505
21.100000,-0.281853,1.854800,0.000000,-1.603461,0.290421,1.329738,-1.641875
21.200000,-0.265215,1.880655,0.000000,-1.628617,0.273340,1.327703,-1.637905
21.300000,-0.246986,1.906802,0.000000,-1.653822,0.254632,1.325221,-1.633599
21.400000,-0.227441,1.931496,0.000000,-1.677445,0.234575,1.322552,-1.628977
21.500000,-0.206953,1.952803,0.000000,-1.697705,0.213541,1.320028,-1.624075
21.600000,-0.185909,1.969061,0.000000,-1.713090,0.191916,1.317969,-1.618940
21.700000,-0.164630,1.979343,0.000000,-1.722783,0.170024,1.316601,-1.613628
21.800000,-0.143289,1.983909,0.000000,-1.727074,0.148043,1.315969,-1.608198
21.900000,-0.121834,1.984670,0.000000,-1.727788,0.125925,1.315861,-1.602710
22.000000,-0.099835,1.984670,0.000000,-1.727788,0.103235,1.315861,-1.597143
22.100000,-0.076577,1.984670,0.000000,-1.727788,0.079222,1.315861,-1.591234
22.200000,-0.051838,1.984670,0.000000,-1.727788,0.053650,1.315861,-1.584852
22.300000,-0.025887,1.984670,0.000000,-1.727788,0.026798,1.315861,-1.578045
22.400000,0.000690,1.984670,0.000000,-1.727788,-0.000714,1.315861,-1.570978
22.500000,0.027158,1.984670,0.000000,-1.727788,-0.028115,1.315861,-1.563883
22.600000,0.052811,1.984670,0.000000,-1.727788,-0.054658,1.315861,-1.556997
22.700000,0.077142,1.984670,0.000000,-1.727788,-0.079808,1.315861,-1.550508
22.800000,0.100014,1.984670,0.000000,-1.727788,-0.103420,1.315861,-1.544497
22.900000,0.121834,1.984670,0.000000,-1.727788,-0.125925,1.315861,-1.538882
23.000000,0.143450,1.983852,0.000000,-1.727015,-0.148209,1.315969,-1.533437
23.100000,0.165082,1.978982,0.000000,-1.722407,-0.170492,1.316601,-1.528084
23.200000,0.186591,1.968129,0.000000,-1.712118,-0.192621,1.317969,-1.522833
23.300000,0.207716,1.951180,0.000000,-1.696012,-0.214331,1.320028,-1.517719
23.400000,0.228131,1.929296,0.000000,-1.675149,-0.235290,1.322552,-1.512798
23.500000,0.247494,1.904369,0.000000,-1.651283,-0.255159,1.325221,-1.508128
23.600000,0.265507,1.878481,0.000000,-1.626349,-0.273642,1.327703,-1.503764
23.700000,0.281966,1.853358,0.000000,-1.601956,-0.290538,1.329738,-1.499748
23.800000,0.296816,1.829828,0.000000,-1.578881,-0.305794,1.331220,-1.496093
23.900000,0.310205,1.807277,0.000000,-1.556558,-0.319559,1.332282,-1.492777
24.000000,0.322437,1.783783,0.000000,-1.533208,-0.332133,1.333221,-1.489743
24.100000,0.333579,1.758655,0.000000,-1.508230,-0.343589,1.333995,-1.486954
24.200000,0.343595,1.731937,0.000000,-1.481669,-0.353890,1.334533,-1.484408
24.300000,0.352425,1.703891,0.000000,-1.453743,-0.362975,1.334842,-1.482124
24.400000,0.359998,1.674918,0.000000,-1.424780,-0.370770,1.334977,-1.480134
24.500000,0.366247,1.645480,0.000000,-1.395163,-0.377202,1.335020,-1.478474
24.600000,0.371112,1.616021,0.000000,-1.365265,-0.382210,1.335051,-1.477178
24.700000,0.374561,1.586884,0.000000,-1.335397,-0.385758,1.335124,-1.476268
24.800000,0.376591,1.558235,0.000000,-1.305743,-0.387845,1.335237,-1.475745
24.900000,0.377249,1.529981,0.000000,-1.276306,-0.388520,1.335310,-1.475583
25.000000,0.376591,1.501699,0.000000,-1.246773,-0.387859,1.335119,-1.475689
25.100000,0.374561,1.472874,0.000000,-1.216535,-0.385850,1.334304,-1.475887
25.200000,0.371112,1.443329,0.000000,-1.185322,-0.382473,1.332678,-1.476094
25.300000,0.366247,1.413198,0.000000,-1.153238,-0.377720,1.330244,-1.476339
25.400000,0.359998,1.382840,0.000000,-1.120658,-0.371600,1.327142,-1.476720
25.500000,0.352425,1.352739,0.000000,-1.088119,-0.364133,1.323591,-1.477376
25.600000,0.343595,1.323417,0.000000,-1.056214,-0.355348,1.319840,-1.478447
25.700000,0.333579,1.295338,0.000000,-1.025485,-0.345286,1.316111,-1.480040
25.800000,0.322437,1.268818,0.000000,-0.996316,-0.333993,1.312543,-1.482195
25.900000,0.310205,1.243931,0.000000,-0.968827,-0.321521,1.309140,-1.484847
26.000000,0.296816,1.219899,0.000000,-0.942125,-0.307840,1.305600,-1.487868
26.100000,0.281966,1.194468,0.000000,-0.913479,-0.292662,1.301249,-1.491286
26.200000,0.265507,1.166901,0.000000,-0.881976,-0.275835,1.295861,-1.495145
26.300000,0.247494,1.138148,0.000000,-0.848744,-0.257402,1.289700,-1.499454
26.400000,0.228131,1.110213,0.000000,-0.816194,-0.237556,1.283334,-1.504189
26.500000,0.207716,1.085527,0.000000,-0.787262,-0.216581,1.277470,-1.509307
26.600000,0.186591,1.066317,0.000000,-0.764651,-0.194810,1.272771,-1.514755
26.700000,0.165082,1.053973,0.000000,-0.750076,-0.172571,1.269688,-1.520476
26.800000,0.143450,1.048419,0.000000,-0.743502,-0.150135,1.268279,-1.526417
26.900000,0.121834,1.047484,0.000000,-0.742393,-0.127671,1.268039,-1.532541
27.000000,0.100014,1.047484,0.000000,-0.742393,-0.104967,1.268039,-1.538936
27.100000,0.077142,1.047484,0.000000,-0.742393,-0.081091,1.268039,-1.545968
27.200000,0.052811,1.047484,0.000000,-0.742393,-0.055589,1.268039,-1.553781
27.300000,0.027158,1.047484,0.000000,-0.742393,-0.028615,1.268039,-1.562246
27.400000,0.000690,1.047484,0.000000,-0.742393,-0.000736,1.268039,-1.571059
27.500000,-0.025887,1.047484,0.000000,-0.742393,0.027259,1.268039,-1.579830
27.600000,-0.051838,1.047484,0.000000,-0.742393,0.054551,1.268039,-1.588182
27.700000,-0.076577,1.047484,0.000000,-0.742393,0.080488,1.268039,-1.595839
27.800000,-0.099835,1.047484,0.000000,-0.742393,0.104776,1.268039,-1.602724
27.900000,-0.121834,1.047484,0.000000,-0.742393,0.127671,1.268039,-1.609051
28.000000,-0.143289,1.048362,0.000000,-0.743443,0.149963,1.268279,-1.615237
28.100000,-0.164630,1.053613,0.000000,-0.749699,0.172089,1.269688,-1.621289
28.200000,-0.185909,1.065386,0.000000,-0.763679,0.194083,1.272771,-1.627097
28.300000,-0.206953,1.083905,0.000000,-0.785569,0.215767,1.277470,-1.632576
28.400000,-0.227441,1.108012,0.000000,-0.813898,0.236820,1.283334,-1.637667
28.500000,-0.246986,1.135714,0.000000,-0.846205,0.256860,1.289700,-1.642332
28.600000,-0.265215,1.164728,0.000000,-0.879708,0.275523,1.295861,-1.646559
28.700000,-0.281853,1.193026,0.000000,-0.911974,0.292541,1.301249,-1.650350
28.800000,-0.296798,1.219386,0.000000,-0.941590,0.307821,1.305600,-1.653732
28.900000,-0.310205,1.243931,0.000000,-0.968827,0.321521,1.309140,-1.656745
29.000000,-0.322488,1.269242,0.000000,-0.996759,0.334046,1.312551,-1.659410
29.100000,-0.333906,1.300025,0.000000,-1.030375,0.345621,1.316166,-1.661630
29.200000,-0.344440,1.337746,0.000000,-1.071164,0.356214,1.319984,-1.663345
29.300000,-0.353896,1.380591,0.000000,-1.117176,0.365640,1.323841,-1.664563
29.400000,-0.361994,1.424651,0.000000,-1.164278,0.373645,1.327480,-1.665342
29.500000,-0.368454,1.465116,0.000000,-1.207403,0.379982,1.330619,-1.665773
29.600000,-0.373083,1.497467,0.000000,-1.241803,0.384493,1.333013,-1.665962
29.700000,-0.375868,1.518663,0.000000,-1.264306,0.387190,1.334526,-1.666014
29.800000,-0.377057,1.528336,0.000000,-1.274563,0.388336,1.335198,-1.666013
29.900000,-0.377249,1.529981,0.000000,-1.276306,0.388520,1.335310,-1.666010
